"","Freq","Rel.Freq"
"796",1,0.11454753722795
"7966t",1,0.11454753722795
"797",1,0.11454753722795
"7a",1,0.11454753722795
"7c",1,0.11454753722795
"7d",1,0.11454753722795
"7ph",1,0.11454753722795
"7s",1,0.11454753722795
"7th",1,0.11454753722795
"7α",1,0.11454753722795
"7β",1,0.11454753722795
"80305t",1,0.11454753722795
"803t",1,0.11454753722795
"805",1,0.11454753722795
"8055t",1,0.11454753722795
"808",1,0.11454753722795
"809",1,0.11454753722795
"810t",1,0.11454753722795
"811",1,0.11454753722795
"816",1,0.11454753722795
"818",1,0.11454753722795
"821",1,0.11454753722795
"821626",1,0.11454753722795
"82333t",1,0.11454753722795
"82334t",1,0.11454753722795
"82335t",1,0.11454753722795
"824",1,0.11454753722795
"826",1,0.11454753722795
"829",1,0.11454753722795
"82t",1,0.11454753722795
"8320",1,0.11454753722795
"8487t",1,0.11454753722795
"84mol",1,0.11454753722795
"8545t",1,0.11454753722795
"858",1,0.11454753722795
"859",1,0.11454753722795
"85g",1,0.11454753722795
"862",1,0.11454753722795
"863",1,0.11454753722795
"8703t",1,0.11454753722795
"8723t",1,0.11454753722795
"87t",1,0.11454753722795
"880",1,0.11454753722795
"884",1,0.11454753722795
"886",1,0.11454753722795
"893",1,0.11454753722795
"8ah",1,0.11454753722795
"8h",1,0.11454753722795
"8r",1,0.11454753722795
"8t",1,0.11454753722795
"8unit",1,0.11454753722795
"8α",1,0.11454753722795
"900",1,0.11454753722795
"902",1,0.11454753722795
"9027",1,0.11454753722795
"906",1,0.11454753722795
"9105",1,0.11454753722795
"9177",1,0.11454753722795
"91μv",1,0.11454753722795
"924",1,0.11454753722795
"92730t",1,0.11454753722795
"931",1,0.11454753722795
"932",1,0.11454753722795
"933",1,0.11454753722795
"934",1,0.11454753722795
"935",1,0.11454753722795
"93jt",1,0.11454753722795
"9490",1,0.11454753722795
"9581t",1,0.11454753722795
"962",1,0.11454753722795
"9630",1,0.11454753722795
"9650t",1,0.11454753722795
"967",1,0.11454753722795
"969",1,0.11454753722795
"976",1,0.11454753722795
"979",1,0.11454753722795
"981",1,0.11454753722795
"982",1,0.11454753722795
"983",1,0.11454753722795
"986",1,0.11454753722795
"989",1,0.11454753722795
"9ah",1,0.11454753722795
"9e",1,0.11454753722795
"9me15",1,0.11454753722795
"9th",1,0.11454753722795
"9z",1,0.11454753722795
"9β",1,0.11454753722795
"à",1,0.11454753722795
"a15",1,0.11454753722795
"a1c",1,0.11454753722795
"a2",1,0.11454753722795
"a2bu",1,0.11454753722795
"a2pm",1,0.11454753722795
"a3c",1,0.11454753722795
"a3α",1,0.11454753722795
"a3γ",1,0.11454753722795
"a4b",1,0.11454753722795
"a5α",1,0.11454753722795
"a6",1,0.11454753722795
"a7",1,0.11454753722795
"aa2012012",1,0.11454753722795
"aa2014009t",1,0.11454753722795
"aa2014018t",1,0.11454753722795
"ab18",1,0.11454753722795
"ab184280",1,0.11454753722795
"ab184845",1,0.11454753722795
"ab402",1,0.11454753722795
"ab403",1,0.11454753722795
"abaco",1,0.11454753722795
"ábalos",1,0.11454753722795
"abandoned",1,0.11454753722795
"abduljabbar",1,0.11454753722795
"abdullah",1,0.11454753722795
"abh01",1,0.11454753722795
"abh04",1,0.11454753722795
"abh08",1,0.11454753722795
"abh09",1,0.11454753722795
"abnormalities",1,0.11454753722795
"aborted",1,0.11454753722795
"abortions",1,0.11454753722795
"abs",1,0.11454753722795
"absidia",1,0.11454753722795
"absorbed",1,0.11454753722795
"absorbing",1,0.11454753722795
"aburaviensis",1,0.11454753722795
"abyssi",1,0.11454753722795
"ac15",1,0.11454753722795
"acacia",1,0.11454753722795
"academia",1,0.11454753722795
"academics",1,0.11454753722795
"acanthaceae",1,0.11454753722795
"acanthamoeba",1,0.11454753722795
"acanthi",1,0.11454753722795
"acanthophoron",1,0.11454753722795
"acaraú",1,0.11454753722795
"acceptable",1,0.11454753722795
"acceptance",1,0.11454753722795
"accessible",1,0.11454753722795
"accidents",1,0.11454753722795
"acclimation",1,0.11454753722795
"accommodate",1,0.11454753722795
"accompanying",1,0.11454753722795
"accounts",1,0.11454753722795
"accretion",1,0.11454753722795
"accuracy",1,0.11454753722795
"accurate",1,0.11454753722795
"acenaphthene",1,0.11454753722795
"acerina",1,0.11454753722795
"acetal",1,0.11454753722795
"acetamidoethyl",1,0.11454753722795
"acetoclastic",1,0.11454753722795
"acetonic",1,0.11454753722795
"acetoxyl",1,0.11454753722795
"acetylamino",1,0.11454753722795
"acetylglucosamine",1,0.11454753722795
"acetylicum",1,0.11454753722795
"acetylmuramic",1,0.11454753722795
"acetylsecopenicillide",1,0.11454753722795
"acetyltransferase",1,0.11454753722795
"acetyltryptamine",1,0.11454753722795
"ache",1,0.11454753722795
"acheh",1,0.11454753722795
"achlorophyllous",1,0.11454753722795
"achromobacter",1,0.11454753722795
"achrostichum",1,0.11454753722795
"aci",1,0.11454753722795
"acidimicrobiales",1,0.11454753722795
"acidimicrobiia",1,0.11454753722795
"acido",1,0.11454753722795
"acidobacteria_gp10",1,0.11454753722795
"acidobacteriae",1,0.11454753722795
"acidobactreia",1,0.11454753722795
"acidogenesis",1,0.11454753722795
"acidophilic",1,0.11454753722795
"acidothermaceae",1,0.11454753722795
"acidus",1,0.11454753722795
"acinomycetes",1,0.11454753722795
"acknowledged",1,0.11454753722795
"aclb",1,0.11454753722795
"acmetobacter",1,0.11454753722795
"acps",1,0.11454753722795
"acquire",1,0.11454753722795
"acquiring",1,0.11454753722795
"acre",1,0.11454753722795
"acrylate",1,0.11454753722795
"act2",1,0.11454753722795
"acted",1,0.11454753722795
"acticity",1,0.11454753722795
"actinmycetes",1,0.11454753722795
"actinobacterialcolonies",1,0.11454753722795
"actinobacteriota",1,0.11454753722795
"actinomadura",1,0.11454753722795
"actinomycal",1,0.11454753722795
"actinomycetaceae",1,0.11454753722795
"actinomycetia",1,0.11454753722795
"actinomycetial",1,0.11454753722795
"actinomyeetes",1,0.11454753722795
"actinoplanes",1,0.11454753722795
"activation",1,0.11454753722795
"actm",1,0.11454753722795
"aculeatinus",1,0.11454753722795
"acuminatus",1,0.11454753722795
"acuta",1,0.11454753722795
"acute",1,0.11454753722795
"acuticoccus",1,0.11454753722795
"acutigluma",1,0.11454753722795
"adam",1,0.11454753722795
"adaptableness",1,0.11454753722795
"adaption",1,0.11454753722795
"adenocarcinoma",1,0.11454753722795
"adenylsulfate",1,0.11454753722795
"adf4",1,0.11454753722795
"adherence",1,0.11454753722795
"adhesive",1,0.11454753722795
"adjacency",1,0.11454753722795
"adjuvant",1,0.11454753722795
"administered",1,0.11454753722795
"administration",1,0.11454753722795
"adni",1,0.11454753722795
"adopted",1,0.11454753722795
"adsorb",1,0.11454753722795
"adsorbed",1,0.11454753722795
"adsorbent",1,0.11454753722795
"adsorbing",1,0.11454753722795
"adult",1,0.11454753722795
"adulyadej",1,0.11454753722795
"advance",1,0.11454753722795
"advancement",1,0.11454753722795
"advent",1,0.11454753722795
"advises",1,0.11454753722795
"advocate",1,0.11454753722795
"adyar",1,0.11454753722795
"aegiceratis",1,0.11454753722795
"aerating",1,0.11454753722795
"aerators",1,0.11454753722795
"aerenchymatous",1,0.11454753722795
"aerius",1,0.11454753722795
"aerogenes",1,0.11454753722795
"aeromicrobium",1,0.11454753722795
"aeruginosus",1,0.11454753722795
"af",1,0.11454753722795
"affiliations",1,0.11454753722795
"affinities",1,0.11454753722795
"affirmed",1,0.11454753722795
"affirms",1,0.11454753722795
"afford",1,0.11454753722795
"aflp",1,0.11454753722795
"afm",1,0.11454753722795
"aft",1,0.11454753722795
"afy",1,0.11454753722795
"afz",1,0.11454753722795
"agaml",1,0.11454753722795
"agarase",1,0.11454753722795
"agaricomycetes",1,0.11454753722795
"agarilyticus",1,0.11454753722795
"agarose",1,0.11454753722795
"aged",1,0.11454753722795
"ageing",1,0.11454753722795
"aggravate",1,0.11454753722795
"aggressive",1,0.11454753722795
"aghanashini",1,0.11454753722795
"aglycones",1,0.11454753722795
"agno3",1,0.11454753722795
"agnps35",1,0.11454753722795
"agnps58",1,0.11454753722795
"agree",1,0.11454753722795
"agri",1,0.11454753722795
"agrochemical",1,0.11454753722795
"agronomic",1,0.11454753722795
"aharthy",1,0.11454753722795
"ahls",1,0.11454753722795
"aiah",1,0.11454753722795
"aidic",1,0.11454753722795
"aiding",1,0.11454753722795
"aidingimonas",1,0.11454753722795
"aj250056",1,0.11454753722795
"akajimensis",1,0.11454753722795
"akl",1,0.11454753722795
"al3",1,0.11454753722795
"alarming",1,0.11454753722795
"albert",1,0.11454753722795
"albi",1,0.11454753722795
"albida",1,0.11454753722795
"albidoflavus",1,0.11454753722795
"albidus",1,0.11454753722795
"alboflavus",1,0.11454753722795
"alcaliphila",1,0.11454753722795
"aldehyde",1,0.11454753722795
"aldolase",1,0.11454753722795
"alfaro",1,0.11454753722795
"alga",1,0.11454753722795
"alge",1,0.11454753722795
"alginate",1,0.11454753722795
"algoriphagus",1,0.11454753722795
"algorithm",1,0.11454753722795
"algorithms",1,0.11454753722795
"alhelaify",1,0.11454753722795
"alien",1,0.11454753722795
"aligned",1,0.11454753722795
"aligning",1,0.11454753722795
"alignments",1,0.11454753722795
"aliphatic",1,0.11454753722795
"alistipes",1,0.11454753722795
"alkafafy",1,0.11454753722795
"alkaliflexus",1,0.11454753722795
"alkaligen",1,0.11454753722795
"alkaliphila",1,0.11454753722795
"alkalophiles",1,0.11454753722795
"alkalophilic",1,0.11454753722795
"alkuna",1,0.11454753722795
"allelopathic",1,0.11454753722795
"alleviate",1,0.11454753722795
"allocation",1,0.11454753722795
"allochromatium",1,0.11454753722795
"allosamidin",1,0.11454753722795
"allotment",1,0.11454753722795
"allotting",1,0.11454753722795
"allow",1,0.11454753722795
"alongi",1,0.11454753722795
"alongside",1,0.11454753722795
"alp",1,0.11454753722795
"alpine",1,0.11454753722795
"alpo4",1,0.11454753722795
"alswat",1,0.11454753722795
"altentative",1,0.11454753722795
"alteramide",1,0.11454753722795
"alternata",1,0.11454753722795
"alternation",1,0.11454753722795
"alternatively",1,0.11454753722795
"alternatives",1,0.11454753722795
"alterococcaeae",1,0.11454753722795
"alteromonas",1,0.11454753722795
"alters",1,0.11454753722795
"althioticus",1,0.11454753722795
"altitudinal",1,0.11454753722795
"alui",1,0.11454753722795
"aluminum",1,0.11454753722795
"aly1281",1,0.11454753722795
"ama",1,0.11454753722795
"ama49",1,0.11454753722795
"ama49f1",1,0.11454753722795
"amarabati",1,0.11454753722795
"amaricoccus",1,0.11454753722795
"amazonense",1,0.11454753722795
"amazonia",1,0.11454753722795
"amc",1,0.11454753722795
"amenability",1,0.11454753722795
"amerosporae",1,0.11454753722795
"amfs",1,0.11454753722795
"amine",1,0.11454753722795
"aminoacyl",1,0.11454753722795
"aminoglycoside",1,0.11454753722795
"aminomethyl",1,0.11454753722795
"aminophosphoglycolipid",1,0.11454753722795
"aminophospholipid",1,0.11454753722795
"ammonifiers",1,0.11454753722795
"ammoniphilus",1,0.11454753722795
"amoa1f",1,0.11454753722795
"amoa2r",1,0.11454753722795
"amorosia",1,0.11454753722795
"amoxicillin",1,0.11454753722795
"amphipolaria",1,0.11454753722795
"amphitrite",1,0.11454753722795
"amphotericin",1,0.11454753722795
"amplicons",1,0.11454753722795
"amplifiable",1,0.11454753722795
"amplifies",1,0.11454753722795
"amx368f",1,0.11454753722795
"amx820r",1,0.11454753722795
"amya",1,0.11454753722795
"amycolatopsis",1,0.11454753722795
"amylolytica",1,0.11454753722795
"amylolyticus",1,0.11454753722795
"amylovora",1,0.11454753722795
"an1",1,0.11454753722795
"anabaena",1,0.11454753722795
"anabolic",1,0.11454753722795
"anaerolinae",1,0.11454753722795
"anaerolineaceae",1,0.11454753722795
"analog",1,0.11454753722795
"analogous",1,0.11454753722795
"analogs",1,0.11454753722795
"analyse",1,0.11454753722795
"analyser",1,0.11454753722795
"analytic",1,0.11454753722795
"analyzer",1,0.11454753722795
"analyzes",1,0.11454753722795
"anam",1,0.11454753722795
"anamorphic",1,0.11454753722795
"ancient",1,0.11454753722795
"and13c",1,0.11454753722795
"andamanensis",1,0.11454753722795
"andamans",1,0.11454753722795
"anderson",1,0.11454753722795
"andes",1,0.11454753722795
"andpenicillium",1,0.11454753722795
"andrecognizedspecies",1,0.11454753722795
"andreote",1,0.11454753722795
"andstreptomyces",1,0.11454753722795
"andwater",1,0.11454753722795
"aneurinibacillus",1,0.11454753722795
"anfg",1,0.11454753722795
"angle",1,0.11454753722795
"anguillarum",1,0.11454753722795
"angustifolia",1,0.11454753722795
"anhui",1,0.11454753722795
"anhydrase",1,0.11454753722795
"anib",1,0.11454753722795
"anionic",1,0.11454753722795
"anions",1,0.11454753722795
"anjali",1,0.11454753722795
"anlage",1,0.11454753722795
"anlagen",1,0.11454753722795
"ann",1,0.11454753722795
"annavarapu",1,0.11454753722795
"annotate",1,0.11454753722795
"annularins",1,0.11454753722795
"annum",1,0.11454753722795
"anodic",1,0.11454753722795
"anosim",1,0.11454753722795
"anoxia",1,0.11454753722795
"anoxybacillus",1,0.11454753722795
"anrb",1,0.11454753722795
"antagonist",1,0.11454753722795
"antarctic",1,0.11454753722795
"antb",1,0.11454753722795
"anthozoans",1,0.11454753722795
"anthracis",1,0.11454753722795
"anthraquinone",1,0.11454753722795
"anthraquinones",1,0.11454753722795
"anthropocene",1,0.11454753722795
"anthrosols",1,0.11454753722795
"antibacterialproducing",1,0.11454753722795
"antibiosis",1,0.11454753722795
"anticariogenic",1,0.11454753722795
"anticercaricidal",1,0.11454753722795
"anticrustacean",1,0.11454753722795
"antidermatophytic",1,0.11454753722795
"antimicrobials",1,0.11454753722795
"antimycotic",1,0.11454753722795
"antineoplastic",1,0.11454753722795
"antioxidans",1,0.11454753722795
"antiplant",1,0.11454753722795
"antistress",1,0.11454753722795
"antmgv",1,0.11454753722795
"antonio",1,0.11454753722795
"antri",1,0.11454753722795
"ants",1,0.11454753722795
"anukcjv1",1,0.11454753722795
"anwar",1,0.11454753722795
"aom",1,0.11454753722795
"aoms",1,0.11454753722795
"aop",1,0.11454753722795
"aops",1,0.11454753722795
"aos",1,0.11454753722795
"api",1,0.11454753722795
"appearing",1,0.11454753722795
"applicable",1,0.11454753722795
"appressorium",1,0.11454753722795
"approached",1,0.11454753722795
"apra",1,0.11454753722795
"apramycin",1,0.11454753722795
"aps",1,0.11454753722795
"apt",1,0.11454753722795
"apu",1,0.11454753722795
"aqds",1,0.11454753722795
"aqs",1,0.11454753722795
"aqui",1,0.11454753722795
"aquibiodomus",1,0.11454753722795
"ar",1,0.11454753722795
"ar01",1,0.11454753722795
"ara",1,0.11454753722795
"araújo",1,0.11454753722795
"arbitrary",1,0.11454753722795
"arborescens",1,0.11454753722795
"arbuscula",1,0.11454753722795
"arbuscules",1,0.11454753722795
"arch21f",1,0.11454753722795
"arch958r",1,0.11454753722795
"archangium",1,0.11454753722795
"archeological",1,0.11454753722795
"archipelago",1,0.11454753722795
"architectures",1,0.11454753722795
"archives",1,0.11454753722795
"ardra",1,0.11454753722795
"areal",1,0.11454753722795
"aref014",1,0.11454753722795
"aref023",1,0.11454753722795
"arg",1,0.11454753722795
"args",1,0.11454753722795
"argued",1,0.11454753722795
"aricennia",1,0.11454753722795
"aridic",1,0.11454753722795
"aridity",1,0.11454753722795
"arine",1,0.11454753722795
"arisa",1,0.11454753722795
"aristosporum",1,0.11454753722795
"ariyankuppam",1,0.11454753722795
"arm",1,0.11454753722795
"armação",1,0.11454753722795
"aromaticity",1,0.11454753722795
"aromatization",1,0.11454753722795
"aromatoleum",1,0.11454753722795
"arora",1,0.11454753722795
"arrangements",1,0.11454753722795
"arrhenomanes",1,0.11454753722795
"arsenal",1,0.11454753722795
"arsenite",1,0.11454753722795
"artemihedinic",1,0.11454753722795
"artery",1,0.11454753722795
"artesunate",1,0.11454753722795
"arthrobacter",1,0.11454753722795
"arthrobotrys",1,0.11454753722795
"arthroconidial",1,0.11454753722795
"aryabhattai",1,0.11454753722795
"arylsulfatase",1,0.11454753722795
"arylsulphatase",1,0.11454753722795
"as1",1,0.11454753722795
"as2",1,0.11454753722795
"as3",1,0.11454753722795
"as8",1,0.11454753722795
"asahii",1,0.11454753722795
"ascend",1,0.11454753722795
"ascent",1,0.11454753722795
"ascertained",1,0.11454753722795
"ascites",1,0.11454753722795
"ascorbate",1,0.11454753722795
"ascribed",1,0.11454753722795
"asd",1,0.11454753722795
"asexual",1,0.11454753722795
"ashtamudi",1,0.11454753722795
"asp",1,0.11454753722795
"aspect",1,0.11454753722795
"aspenicillide",1,0.11454753722795
"asperellum",1,0.11454753722795
"aspergilli",1,0.11454753722795
"aspergillusawamori",1,0.11454753722795
"asperochrins",1,0.11454753722795
"asperparalines",1,0.11454753722795
"asporogenous",1,0.11454753722795
"aspterric",1,0.11454753722795
"aspulvinone",1,0.11454753722795
"ass",1,0.11454753722795
"assaying",1,0.11454753722795
"assembler",1,0.11454753722795
"assembling",1,0.11454753722795
"assimilating",1,0.11454753722795
"assimilatory",1,0.11454753722795
"assist",1,0.11454753722795
"associates",1,0.11454753722795
"assteptomcessp",1,0.11454753722795
"asterechinus",1,0.11454753722795
"astreoides",1,0.11454753722795
"astrobiology",1,0.11454753722795
"astronyxis",1,0.11454753722795
"asukamycin",1,0.11454753722795
"atcc6538",1,0.11454753722795
"atob",1,0.11454753722795
"atoms",1,0.11454753722795
"atpd",1,0.11454753722795
"atro",1,0.11454753722795
"atrocyanea",1,0.11454753722795
"atroviride",1,0.11454753722795
"attached",1,0.11454753722795
"attaches",1,0.11454753722795
"attempted",1,0.11454753722795
"attempting",1,0.11454753722795
"attenuated",1,0.11454753722795
"attested",1,0.11454753722795
"attributable",1,0.11454753722795
"augmented",1,0.11454753722795
"augmenting",1,0.11454753722795
"august",1,0.11454753722795
"aula",1,0.11454753722795
"aumc",1,0.11454753722795
"aunps",1,0.11454753722795
"aurantia",1,0.11454753722795
"aurantiacum",1,0.11454753722795
"aurantiogriesius",1,0.11454753722795
"aurantium",1,0.11454753722795
"aurasperone",1,0.11454753722795
"aureobasdium",1,0.11454753722795
"auris",1,0.11454753722795
"aurofasciculus",1,0.11454753722795
"auroglaucin",1,0.11454753722795
"aurora",1,0.11454753722795
"australiensis",1,0.11454753722795
"australimaris",1,0.11454753722795
"authenticated",1,0.11454753722795
"autoclaved",1,0.11454753722795
"autography",1,0.11454753722795
"automatic",1,0.11454753722795
"autonomous",1,0.11454753722795
"autotroph",1,0.11454753722795
"autotrophicum",1,0.11454753722795
"autotrophs",1,0.11454753722795
"autotrophy",1,0.11454753722795
"autumn",1,0.11454753722795
"avenue",1,0.11454753722795
"averaged",1,0.11454753722795
"avg",1,0.11454753722795
"avs",1,0.11454753722795
"avtd",1,0.11454753722795
"axenic",1,0.11454753722795
"axis",1,0.11454753722795
"aylagas",1,0.11454753722795
"azalomycin",1,0.11454753722795
"azalomycins",1,0.11454753722795
"azinobis",1,0.11454753722795
"azo",1,0.11454753722795
"azoarcus",1,0.11454753722795
"azotobacteria",1,0.11454753722795
"azotobacterisation",1,0.11454753722795
"azotoformans",1,0.11454753722795
"b20",1,0.11454753722795
"b200",1,0.11454753722795
"b201t",1,0.11454753722795
"b205",1,0.11454753722795
"b3lyp",1,0.11454753722795
"b469",1,0.11454753722795
"b474",1,0.11454753722795
"b475",1,0.11454753722795
"b483",1,0.11454753722795
"b704",1,0.11454753722795
"b98",1,0.11454753722795
"ba",1,0.11454753722795
"bab",1,0.11454753722795
"bacillaceae",1,0.11454753722795
"bacillaris",1,0.11454753722795
"bacillu",1,0.11454753722795
"bacillusacanthi",1,0.11454753722795
"bacilluscereus",1,0.11454753722795
"backwater",1,0.11454753722795
"backwaters",1,0.11454753722795
"bacteriocedes",1,0.11454753722795
